lat,lon,label
37.7872450378,-122.41664237,1
37.7872450378,-122.41664237,1
37.787965257,-122.418467748,1
37.787965257,-122.418467748,1
37.7868262082,-122.419930112,1
37.7844496613,-122.416075285,1
37.787965257,-122.418467748,1
37.787965257,-122.418467748,1
37.7842362878,-122.417710345,1
37.7842362878,-122.417710345,1
37.7604330004,-122.41592985,2
37.7604330004,-122.41592985,2
37.7604330004,-122.41592985,2
37.7604330004,-122.41592985,2
37.7604330004,-122.41592985,2
37.7604330004,-122.41592985,2
37.7605000726,-122.414845139,2
37.7605000726,-122.414845139,2
37.786984958,-122.419126295,1
37.789829767,-122.418844748,5
37.7726948237,-122.422188261,2
37.7174580137,-122.440388229,7
37.7862578546,-122.417295323,1
37.7636979309,-122.415155941,2
37.7636979309,-122.415155941,2
37.7636979309,-122.415155941,2
37.7636979309,-122.415155941,2
37.7636979309,-122.415155941,2
37.7636979309,-122.415155941,2
37.7795140301,-122.413564092,1
37.7868262082,-122.419930112,1
37.7868262082,-122.419930112,1
37.7571005796,-122.417812559,2
37.7620990021,-122.415000537,2
37.7620990021,-122.415000537,2
37.7863086886,-122.416452066,1
37.7605000726,-122.414845139,2
37.7605000726,-122.414845139,2
37.7620990021,-122.415000537,2
37.7620990021,-122.415000537,2
37.7605000726,-122.414845139,2
37.7605000726,-122.414845139,2
37.7638222259,-122.413591696,2
37.7877570602,-122.420120319,1
37.7877570602,-122.420120319,1
37.7863580363,-122.419834939,1
37.7844496613,-122.416075285,1
37.7870372044,-122.418274172,1
37.7844496613,-122.416075285,1
37.7870372044,-122.418274172,1
37.7835160564,-122.415885066,1
37.7870372044,-122.418274172,1
37.7844496613,-122.416075285,1
37.7644357772,-122.478325616,3
37.76367232,-122.473358348,3
37.7870372044,-122.418274172,1
37.7636337703,-122.416230393,2
37.7638222259,-122.413591696,2
37.7725038687,-122.422622495,2
37.7636979309,-122.415155941,2
37.7636979309,-122.415155941,2
37.7620990021,-122.415000537,2
37.7620990021,-122.415000537,2
37.7636337703,-122.416230393,2
37.7619674218,-122.417180449,2
37.7531929151,-122.478618706,3
37.7905389937,-122.403915682,6
37.7851670876,-122.417903978,1
37.7844496613,-122.416075285,1
37.7652491154,-122.41638971,2
37.7840149233,-122.417594248,1
37.7853750846,-122.416261837,1
37.7642837095,-122.41854994,2
37.7875024832,-122.414179437,1
37.7962454397,-122.423340547,5
37.7833430636,-122.419159191,1
37.7605000726,-122.414845139,2
37.7605000726,-122.414845139,2
37.7634954373,-122.418486297,2
37.7870372044,-122.418274172,1
37.7902540014,-122.415560469,1
37.7588312135,-122.415781282,2
37.7634954373,-122.418486297,2
37.7634954373,-122.418486297,2
37.766718983,-122.419074755,2
37.7634954373,-122.418486297,2
37.7638222259,-122.413591696,2
37.765448018,-122.413107623,2
37.784286048,-122.416893711,1
37.7636979309,-122.415155941,2
37.7881786971,-122.416829148,1
37.7531929151,-122.478618706,3
37.7531929151,-122.478618706,3
37.7886442171,-122.416992162,1
37.7842362878,-122.417710345,1
37.7909741244,-122.41739283,5
37.7889098399,-122.418658295,1
37.7619674218,-122.417180449,2
37.7619674218,-122.417180449,2
37.7668698952,-122.416552635,2
37.761222333,-122.415932937,2
37.7889098399,-122.418658295,1
37.7877570602,-122.420120319,1
37.7853750846,-122.416261837,1
37.7636337703,-122.416230393,2
37.7636337703,-122.416230393,2
37.7636337703,-122.416230393,2
37.7636337703,-122.416230393,2
37.7636337703,-122.416230393,2
37.7636337703,-122.416230393,2
37.7636337703,-122.416230393,2
37.7636337703,-122.416230393,2
37.7636337703,-122.416230393,2
37.7636337703,-122.416230393,2
37.7604330004,-122.41592985,2
37.7638222259,-122.413591696,2
37.7863086886,-122.416452066,1
37.7863086886,-122.416452066,1
37.7900459017,-122.417209639,1
37.787965257,-122.418467748,1
37.7868262082,-122.419930112,1
37.7628868985,-122.415006371,2
37.7853750846,-122.416261837,1
37.7863086886,-122.416452066,1
37.789829767,-122.418844748,5
37.7853750846,-122.416261837,1
37.7843944492,-122.416916142,1
37.7868262082,-122.419930112,1
37.7619674218,-122.417180449,2
37.7634954373,-122.418486297,2
37.7862578546,-122.417295323,1
37.7635718956,-122.417332583,2
37.7868262082,-122.419930112,1
37.7870372044,-122.418274172,1
37.7870372044,-122.418274172,1
37.7870372044,-122.418274172,1
37.7868262082,-122.419930112,1
37.7870372044,-122.418274172,1
37.7870372044,-122.418274172,1
37.7620347867,-122.416078424,2
37.7870372044,-122.418274172,1
37.7870372044,-122.418274172,1
37.787965257,-122.418467748,1
37.787965257,-122.418467748,1
37.7638222259,-122.413591696,2
37.7870372044,-122.418274172,1
37.7870372044,-122.418274172,1
37.787965257,-122.418467748,1
37.787965257,-122.418467748,1
37.7674322754,-122.401843489,0
37.7674322754,-122.401843489,0
37.7870372044,-122.418274172,1
37.7870372044,-122.418274172,1
37.7870372044,-122.418274172,1
37.7870372044,-122.418274172,1
37.7620990021,-122.415000537,2
37.7620990021,-122.415000537,2
37.7620990021,-122.415000537,2
37.7620990021,-122.415000537,2
37.7636337703,-122.416230393,2
37.7620990021,-122.415000537,2
37.7620990021,-122.415000537,2
37.7620990021,-122.415000537,2
37.7620990021,-122.415000537,2
37.7870631862,-122.41763416,1
37.7620347867,-122.416078424,2
37.7636337703,-122.416230393,2
37.7638222259,-122.413591696,2
37.7881786971,-122.416829148,1
37.7868764842,-122.419104425,1
37.7777984629,-122.413684555,1
37.7256933576,-122.45228966,7
37.7432215533,-122.473030392,3
37.7432215533,-122.473030392,3
37.7605000726,-122.414845139,2
37.7605000726,-122.414845139,2
37.7620990021,-122.415000537,2
37.7620990021,-122.415000537,2
37.7870372044,-122.418274172,1
37.754876052,-122.482896543,3
37.7870372044,-122.418274172,1
37.787965257,-122.418467748,1
37.7651098786,-122.418701003,2
37.7636337703,-122.416230393,2
37.7636337703,-122.416230393,2
37.7843944492,-122.416916142,1
37.7870372044,-122.418274172,1
37.7844496613,-122.416075285,1
37.7844496613,-122.416075285,1
37.7844496613,-122.416075285,1
37.7851670876,-122.417903978,1
37.7844496613,-122.416075285,1
37.7573197989,-122.41508906,2
37.7634954373,-122.418486297,2
37.7555687969,-122.416569016,2
37.7844496613,-122.416075285,1
37.7844496613,-122.416075285,1
37.7843944492,-122.416916142,1
37.7843944492,-122.416916142,1
37.7844496613,-122.416075285,1
37.7884306841,-122.418562843,1
37.7847098969,-122.417809103,1
37.7884306841,-122.418562843,1
37.7847098969,-122.417809103,1
37.7884306841,-122.418562843,1
37.7884306841,-122.418562843,1
37.7872450378,-122.41664237,1
37.7884306841,-122.418562843,1
37.7842362878,-122.417710345,1
37.7884306841,-122.418562843,1
37.7870372044,-122.418274172,1
37.7870372044,-122.418274172,1
37.7870372044,-122.418274172,1
37.7870372044,-122.418274172,1
37.7870372044,-122.418274172,1
37.7870372044,-122.418274172,1
37.7870372044,-122.418274172,1
37.7870372044,-122.418274172,1
37.7870372044,-122.418274172,1
37.7897874139,-122.415535654,1
37.7762384154,-122.46494004,3
37.7610079077,-122.49146666,3
37.7870372044,-122.418274172,1
37.7638222259,-122.413591696,2
37.7659022286,-122.405586362,0
37.7659022286,-122.405586362,0
37.7618358012,-122.419360353,2
37.7889098399,-122.418658295,1
37.7605000726,-122.414845139,2
37.7605000726,-122.414845139,2
37.7605000726,-122.414845139,2
37.7605000726,-122.414845139,2
37.7620990021,-122.415000537,2
37.7620990021,-122.415000537,2
37.7620990021,-122.415000537,2
37.7620990021,-122.415000537,2
37.7896188193,-122.420497289,5
37.7636337703,-122.416230393,2
37.7636979309,-122.415155941,2
37.7634954373,-122.418486297,2
37.7870372044,-122.418274172,1
37.7870631862,-122.41763416,1
37.7872450378,-122.41664237,1
37.7870372044,-122.418274172,1
37.7870372044,-122.418274172,1
37.7870372044,-122.418274172,1
37.7870372044,-122.418274172,1
37.7870372044,-122.418274172,1
37.7870372044,-122.418274172,1
37.7870372044,-122.418274172,1
37.7870372044,-122.418274172,1
37.7870372044,-122.418274172,1
37.7844496613,-122.416075285,1
37.7842362878,-122.417710345,1
37.7842362878,-122.417710345,1
37.7844496613,-122.416075285,1
37.7853750846,-122.416261837,1
37.7905770711,-122.420691681,5
37.7844496613,-122.416075285,1
37.7636979309,-122.415155941,2
37.7889098399,-122.418658295,1
37.7874861572,-122.418368839,1
37.7844496613,-122.416075285,1
37.7844496613,-122.416075285,1
37.7636337703,-122.416230393,2
37.7634954373,-122.418486297,2
37.7925509104,-122.412653223,1
37.7634954373,-122.418486297,2
37.7844496613,-122.416075285,1
37.7840280452,-122.419366295,1
37.7851670876,-122.417903978,1
37.7620347867,-122.416078424,2
37.7870372044,-122.418274172,1
37.7870372044,-122.418274172,1
37.7870372044,-122.418274172,1
37.7870372044,-122.418274172,1
37.7870372044,-122.418274172,1
37.7870372044,-122.418274172,1
37.7636337703,-122.416230393,2
37.7143615499,-122.492068017,7
37.7870372044,-122.418274172,1
37.7870631862,-122.41763416,1
37.7853750846,-122.416261837,1
37.7882225424,-122.420211965,5
37.787173525,-122.417641343,1
37.7638222259,-122.413591696,2
37.7872932911,-122.415821891,1
37.7588363483,-122.403042464,0
37.7833430636,-122.419159191,1
37.7833430636,-122.419159191,1
37.7833430636,-122.419159191,1
37.7833430636,-122.419159191,1
37.7637660004,-122.408293238,0
37.7875490095,-122.421762502,5
37.7907353817,-122.419888578,5
37.7844496613,-122.416075285,1
37.7844496613,-122.416075285,1
37.7843944492,-122.416916142,1
37.7843944492,-122.416916142,1
37.7872450378,-122.41664237,1
37.7842362878,-122.417710345,1
37.7842362878,-122.417710345,1
37.7844496613,-122.416075285,1
37.7844496613,-122.416075285,1
37.7844496613,-122.416075285,1
37.7844496613,-122.416075285,1
37.7604330004,-122.41592985,2
37.7604330004,-122.41592985,2
37.7604330004,-122.41592985,2
37.7604330004,-122.41592985,2
37.7605000726,-122.414845139,2
37.7604330004,-122.41592985,2
37.7604330004,-122.41592985,2
37.7636337703,-122.416230393,2
37.7636337703,-122.416230393,2
37.7163046735,-122.440593032,7
37.7163046735,-122.440593032,7
37.7938844191,-122.402569304,6
37.7872450378,-122.41664237,1
37.7900459017,-122.417209639,1
37.7870372044,-122.418274172,1
37.8008726328,-122.426995327,5
37.8008726328,-122.426995327,5
37.8008726328,-122.426995327,5
37.7872715206,-122.418249647,1
37.7932574954,-122.421231782,5
37.7872450378,-122.41664237,1
37.7863086886,-122.416452066,1
37.7754207067,-122.403404791,0
37.7844496613,-122.416075285,1
37.7754207067,-122.403404791,0
37.7870372044,-122.418274172,1
37.7754207067,-122.403404791,0
37.7870372044,-122.418274172,1
37.7870372044,-122.418274172,1
37.7870372044,-122.418274172,1
37.7870372044,-122.418274172,1
37.7918797837,-122.414270421,1
37.8010805119,-122.425356743,5
37.7638222259,-122.413591696,2
37.7636979309,-122.415155941,2
37.7754207067,-122.403404791,0
37.7844496613,-122.416075285,1
37.7267917354,-122.444599913,7
37.7844496613,-122.416075285,1
37.7843944492,-122.416916142,1
37.7863086886,-122.416452066,1
37.789829767,-122.418844748,5
37.7620347867,-122.416078424,2
37.7844496613,-122.416075285,1
37.7851670876,-122.417903978,1
37.7651098786,-122.418701003,2
37.7872932911,-122.415821891,1
37.7634954373,-122.418486297,2
37.7844496613,-122.416075285,1
37.7844496613,-122.416075285,1
37.787965257,-122.418467748,1
37.787965257,-122.418467748,1
37.787965257,-122.418467748,1
37.787965257,-122.418467748,1
37.7870372044,-122.418274172,1
37.7872450378,-122.41664237,1
37.7874861572,-122.418368839,1
37.7634954373,-122.418486297,2
37.7882225424,-122.420211965,5
37.7886989512,-122.420307356,5
37.7877570602,-122.420120319,1
37.7891643768,-122.420402464,5
37.7872450378,-122.41664237,1
37.7842362878,-122.417710345,1
37.7844496613,-122.416075285,1
37.7844496613,-122.416075285,1
37.7844496613,-122.416075285,1
37.7870372044,-122.418274172,1
37.7870372044,-122.418274172,1
37.7870372044,-122.418274172,1
37.7870372044,-122.418274172,1
37.7870372044,-122.418274172,1
37.7651098786,-122.418701003,2
37.7844496613,-122.416075285,1
37.7889098399,-122.418658295,1
37.7863086886,-122.416452066,1
37.7980134745,-122.405065483,6
37.7619029613,-122.418272166,2
37.8008967366,-122.428687264,5
37.7853750846,-122.416261837,1
37.7874861572,-122.418368839,1
37.7914943052,-122.420874632,5
37.7844496613,-122.416075285,1
37.7636337703,-122.416230393,2
37.787965257,-122.418467748,1
37.7844496613,-122.416075285,1
37.7872450378,-122.41664237,1
37.7870372044,-122.418274172,1
37.787965257,-122.418467748,1
37.7870372044,-122.418274172,1
37.7870372044,-122.418274172,1
37.7652491154,-122.41638971,2
37.7863086886,-122.416452066,1
37.7652491154,-122.41638971,2
37.7870372044,-122.418274172,1
37.7863086886,-122.416452066,1
37.7870372044,-122.418274172,1
37.7870372044,-122.418274172,1
37.7870372044,-122.418274172,1
37.7870372044,-122.418274172,1
37.7870372044,-122.418274172,1
37.7870372044,-122.418274172,1
37.7870372044,-122.418274172,1
37.7840149233,-122.417594248,1
37.7886442171,-122.416992162,1
37.789829767,-122.418844748,5
37.7766577484,-122.454977574,5
37.7620990021,-122.415000537,2
37.7638222259,-122.413591696,2
37.7634954373,-122.418486297,2
37.7634954373,-122.418486297,2
37.7868262082,-122.419930112,1
37.7108945815,-122.420556751,4
37.7863580363,-122.419834939,1
37.7863580363,-122.419834939,1
37.7863580363,-122.419834939,1
37.7446268939,-122.414197486,2
37.7980134745,-122.405065483,6
37.8076387531,-122.413178959,5
37.8061515936,-122.418537075,5
37.7844496613,-122.416075285,1
37.7844496613,-122.416075285,1
37.7905770711,-122.420691681,5
37.7905770711,-122.420691681,5
37.7870372044,-122.418274172,1
37.7870372044,-122.418274172,1
37.7870372044,-122.418274172,1
37.7870372044,-122.418274172,1
37.7844496613,-122.416075285,1
37.7907880214,-122.419039119,5
37.7900459017,-122.417209639,1
37.7863086886,-122.416452066,1
37.7844496613,-122.416075285,1
37.7844496613,-122.416075285,1
37.7570154984,-122.476757163,3
37.7570154984,-122.476757163,3
37.7644278689,-122.408427408,0
37.7644278689,-122.408427408,0
37.7644278689,-122.408427408,0
37.780381017,-122.478305503,3
37.789829767,-122.418844748,5
37.7881786971,-122.416829148,1
37.7891095539,-122.417019321,1
37.7874861572,-122.418368839,1
37.7572322279,-122.415629332,2
37.7876109395,-122.414201442,1
37.787965257,-122.418467748,1
37.787965257,-122.418467748,1
37.787965257,-122.418467748,1
37.787965257,-122.418467748,1
37.787965257,-122.418467748,1
37.7870372044,-122.418274172,1
37.7870372044,-122.418274172,1
37.7870372044,-122.418274172,1
37.7619674218,-122.417180449,2
37.7638222259,-122.413591696,2
37.7905094152,-122.417368207,1
37.789829767,-122.418844748,5
37.7870372044,-122.418274172,1
37.7842362878,-122.417710345,1
37.7620990021,-122.415000537,2
37.7620990021,-122.415000537,2
37.7604330004,-122.41592985,2
37.7604330004,-122.41592985,2
37.7605000726,-122.414845139,2
37.7605000726,-122.414845139,2
37.7620990021,-122.415000537,2
37.7620990021,-122.415000537,2
37.7840280452,-122.419366295,1
37.7842362878,-122.417710345,1
37.7844496613,-122.416075285,1
37.7844496613,-122.416075285,1
37.7844496613,-122.416075285,1
37.7844496613,-122.416075285,1
37.7844496613,-122.416075285,1
37.7870372044,-122.418274172,1
37.7844496613,-122.416075285,1
37.7636979309,-122.415155941,2
37.7650501215,-122.41967178,2
37.7605000726,-122.414845139,2
37.7844496613,-122.416075285,1
37.7863086886,-122.416452066,1
37.7863086886,-122.416452066,1
37.7842362878,-122.417710345,1
37.7844496613,-122.416075285,1
37.7651098786,-122.418701003,2
37.7634954373,-122.418486297,2
37.7634954373,-122.418486297,2
37.7620990021,-122.415000537,2
37.7851670876,-122.417903978,1
37.789829767,-122.418844748,5
37.7840280452,-122.419366295,1
37.7853750846,-122.416261837,1
37.7897774161,-122.419694814,5
37.7897774161,-122.419694814,5
37.7555687969,-122.416569016,2
37.7881906055,-122.418580509,1
37.7881906055,-122.418580509,1
37.7881906055,-122.418580509,1
37.787965257,-122.418467748,1
37.7620347867,-122.416078424,2
37.7620990021,-122.415000537,2
37.7905770711,-122.420691681,5
37.7889098399,-122.418658295,1
37.7863086886,-122.416452066,1
37.7844496613,-122.416075285,1
37.7620347867,-122.416078424,2
37.7652491154,-122.41638971,2
37.7886989512,-122.420307356,5
37.7894600152,-122.421319145,5
37.7905770711,-122.420691681,5
37.7620990021,-122.415000537,2
37.7620990021,-122.415000537,2
37.7620990021,-122.415000537,2
37.7620990021,-122.415000537,2
37.7620990021,-122.415000537,2
37.7620990021,-122.415000537,2
37.7620990021,-122.415000537,2
37.7620990021,-122.415000537,2
37.7844496613,-122.416075285,1
37.7870372044,-122.418274172,1
37.7853750846,-122.416261837,1
37.7889098399,-122.418658295,1
37.7653161356,-122.415308389,2
37.787965257,-122.418467748,1
37.765448018,-122.413107623,2
37.7877570602,-122.420120319,1
37.7636337703,-122.416230393,2
37.7619029613,-122.418272166,2
37.7844496613,-122.416075285,1
37.7874861572,-122.418368839,1
37.7636337703,-122.416230393,2
37.7845455355,-122.422840795,1
37.7872450378,-122.41664237,1
37.7872450378,-122.41664237,1
37.7872450378,-122.41664237,1
37.7870372044,-122.418274172,1
37.7870372044,-122.418274172,1
37.7870372044,-122.418274172,1
37.7870372044,-122.418274172,1
37.7870372044,-122.418274172,1
37.7870372044,-122.418274172,1
37.7870372044,-122.418274172,1
37.7870372044,-122.418274172,1
37.7652491154,-122.41638971,2
37.7657184395,-122.409529913,0
37.7998288661,-122.435218147,5
37.8061515936,-122.418537075,5
37.7863086886,-122.416452066,1
37.7636337703,-122.416230393,2
37.7449299337,-122.496312388,3
37.7604330004,-122.41592985,2
37.7844496613,-122.416075285,1
37.7844496613,-122.416075285,1
37.7844496613,-122.416075285,1
37.7652491154,-122.41638971,2
37.7844496613,-122.416075285,1
37.7620990021,-122.415000537,2
37.7620990021,-122.415000537,2
37.7620990021,-122.415000537,2
37.7620990021,-122.415000537,2
37.7620990021,-122.415000537,2
37.7620990021,-122.415000537,2
37.7620990021,-122.415000537,2
37.7620990021,-122.415000537,2
37.7603656932,-122.417028392,2
37.7603656932,-122.417028392,2
37.7754207067,-122.403404791,0
37.7620347867,-122.416078424,2
37.7844496613,-122.416075285,1
37.787965257,-122.418467748,1
37.7571677817,-122.416720982,2
37.7556332979,-122.415473932,2
37.76367232,-122.473358348,3
37.7872450378,-122.41664237,1
37.7907880214,-122.419039119,5
37.7905770711,-122.420691681,5
37.7844496613,-122.416075285,1
37.7844496613,-122.416075285,1
37.7634954373,-122.418486297,2
37.7870372044,-122.418274172,1
37.7636337703,-122.416230393,2
37.7651098786,-122.418701003,2
37.7636979309,-122.415155941,2
37.7652491154,-122.41638971,2
37.7651098786,-122.418701003,2
37.7861007452,-122.418090767,1
37.787965257,-122.418467748,1
37.7863086886,-122.416452066,1
37.7652491154,-122.41638971,2
37.7636337703,-122.416230393,2
37.7844496613,-122.416075285,1
37.787965257,-122.418467748,1
37.7636337703,-122.416230393,2
37.7853750846,-122.416261837,1
37.7853750846,-122.416261837,1
37.7889098399,-122.418658295,1
37.7851670876,-122.417903978,1
37.7921483605,-122.419381826,5
37.7868764842,-122.419104425,1
37.7847098969,-122.417809103,1
37.7870372044,-122.418274172,1
37.7638222259,-122.413591696,2
37.7636337703,-122.416230393,2
37.7638222259,-122.413591696,2
37.7636337703,-122.416230393,2
37.7872450378,-122.41664237,1
37.7870372044,-122.418274172,1
37.7638222259,-122.413591696,2
37.7861007452,-122.418090767,1
37.7861007452,-122.418090767,1
37.7861007452,-122.418090767,1
37.7861007452,-122.418090767,1
37.7872715206,-122.418249647,1
37.7872715206,-122.418249647,1
37.7870372044,-122.418274172,1
37.7870372044,-122.418274172,1
37.7923840814,-122.421056878,5
37.7910371428,-122.420850403,5
37.7910371428,-122.420850403,5
37.7881786971,-122.416829148,1
37.7884306841,-122.418562843,1
37.7886989512,-122.420307356,5
37.7872450378,-122.41664237,1
37.765448018,-122.413107623,2
37.765448018,-122.413107623,2
37.765448018,-122.413107623,2
37.7889098399,-122.418658295,1
37.7870372044,-122.418274172,1
37.7870372044,-122.418274172,1
37.7870372044,-122.418274172,1
37.787965257,-122.418467748,1
37.7636979309,-122.415155941,2
37.7837998724,-122.409268441,6
37.7837998724,-122.409268441,6
37.7863086886,-122.416452066,1
37.7651098786,-122.418701003,2
37.7571005796,-122.417812559,2
37.7571005796,-122.417812559,2
37.7571005796,-122.417812559,2
37.7844496613,-122.416075285,1
37.7844496613,-122.416075285,1
37.7844496613,-122.416075285,1
37.7844496613,-122.416075285,1
37.7844496613,-122.416075285,1
37.7844496613,-122.416075285,1
37.7634954373,-122.418486297,2
37.7754207067,-122.403404791,0
37.7874098357,-122.411540448,6
37.7830075843,-122.461749405,3
37.7754207067,-122.403404791,0
37.7844496613,-122.416075285,1
37.7909741244,-122.41739283,5
37.7907353817,-122.419888578,5
37.7870372044,-122.418274172,1
37.7843944492,-122.416916142,1
37.7833430636,-122.419159191,1
37.7905770711,-122.420691681,5
37.7572322279,-122.415629332,2
37.7604330004,-122.41592985,2
37.789829767,-122.418844748,5
37.765448018,-122.413107623,2
37.7844496613,-122.416075285,1
37.7877570602,-122.420120319,1
37.7896689412,-122.419672955,5
37.7849125738,-122.416235852,1
37.7930471195,-122.41942382,5
37.7872450378,-122.41664237,1
37.786777956,-122.416614061,1
37.7868262082,-122.419930112,1
37.787965257,-122.418467748,1
37.7599911969,-122.41370407,2
37.7599911969,-122.41370407,2
37.7889098399,-122.418658295,1
37.7851670876,-122.417903978,1
37.7851670876,-122.417903978,1
37.7620347867,-122.416078424,2
37.7851670876,-122.417903978,1
37.7870372044,-122.418274172,1
37.7636337703,-122.416230393,2
37.7905770711,-122.420691681,5
37.7905770711,-122.420691681,5
37.7896188193,-122.420497289,5
37.7555687969,-122.416569016,2
37.7656088992,-122.409519465,0
37.7866019513,-122.419812186,1
37.7851670876,-122.417903978,1
37.7844496613,-122.416075285,1
37.7844496613,-122.416075285,1
37.7907880214,-122.419039119,5
37.7907880214,-122.419039119,5
37.7675243088,-122.410738097,0
37.7675243088,-122.410738097,0
37.7907880214,-122.419039119,5
37.7907880214,-122.419039119,5
37.7907880214,-122.419039119,5
37.7907880214,-122.419039119,5
37.7907880214,-122.419039119,5
37.7907880214,-122.419039119,5
37.7635718956,-122.417332583,2
37.7604330004,-122.41592985,2
37.7619674218,-122.417180449,2
37.7638222259,-122.413591696,2
37.7545129538,-122.40256106,0
37.7907880214,-122.419039119,5
37.7932574954,-122.421231782,5
37.789829767,-122.418844748,5
37.7638222259,-122.413591696,2
37.7907880214,-122.419039119,5
37.789829767,-122.418844748,5
37.7907880214,-122.419039119,5
37.7594801326,-122.418108926,2
37.7844496613,-122.416075285,1
37.7844496613,-122.416075285,1
37.7844496613,-122.416075285,1
37.7844496613,-122.416075285,1
37.7844496613,-122.416075285,1
37.7844496613,-122.416075285,1
37.7844496613,-122.416075285,1
37.7853750846,-122.416261837,1
37.7853750846,-122.416261837,1
37.7844496613,-122.416075285,1
37.7844496613,-122.416075285,1
37.784286048,-122.416893711,1
37.7620990021,-122.415000537,2
37.7620990021,-122.415000537,2
37.7620990021,-122.415000537,2
37.7652491154,-122.41638971,2
37.7634954373,-122.418486297,2
37.7870372044,-122.418274172,1
37.7870372044,-122.418274172,1
37.786984958,-122.419126295,1
37.7872450378,-122.41664237,1
37.7905770711,-122.420691681,5
37.7914943052,-122.420874632,5
37.7907880214,-122.419039119,5
37.7634954373,-122.418486297,2
37.7619029613,-122.418272166,2
37.7907880214,-122.419039119,5
37.7907880214,-122.419039119,5
37.7907880214,-122.419039119,5
37.7907880214,-122.419039119,5
37.7907880214,-122.419039119,5
37.7907880214,-122.419039119,5
37.7840044909,-122.41773226,1
37.7634954373,-122.418486297,2
37.7727234014,-122.410416664,0
37.7844496613,-122.416075285,1
37.7844496613,-122.416075285,1
37.7844496613,-122.416075285,1
37.7844496613,-122.416075285,1
37.7844496613,-122.416075285,1
37.7840280452,-122.419366295,1
37.7620990021,-122.415000537,2
37.7620990021,-122.415000537,2
37.7620347867,-122.416078424,2
37.7620347867,-122.416078424,2
37.7605000726,-122.414845139,2
37.7605000726,-122.414845139,2
37.7870372044,-122.418274172,1
37.7870372044,-122.418274172,1
37.787965257,-122.418467748,1
37.7872450378,-122.41664237,1
37.7604330004,-122.41592985,2
37.7907880214,-122.419039119,5
37.7863086886,-122.416452066,1
37.7634954373,-122.418486297,2
37.7842362878,-122.417710345,1
37.7843944492,-122.416916142,1
37.7861007452,-122.418090767,1
37.7853750846,-122.416261837,1
37.7620347867,-122.416078424,2
37.7620347867,-122.416078424,2
37.7605000726,-122.414845139,2
37.7605000726,-122.414845139,2
37.7605000726,-122.414845139,2
37.7605000726,-122.414845139,2
37.7620347867,-122.416078424,2
37.7620347867,-122.416078424,2
37.7900459017,-122.417209639,1
37.7900459017,-122.417209639,1
37.7828293038,-122.428371655,5
37.7889098399,-122.418658295,1
37.7907880214,-122.419039119,5
37.7754207067,-122.403404791,0
37.7586968166,-122.417964484,2
37.7620990021,-122.415000537,2
37.7636337703,-122.416230393,2
37.7636337703,-122.416230393,2
37.7909741244,-122.41739283,5
37.7912635361,-122.419062415,5
37.789829767,-122.418844748,5
37.7907880214,-122.419039119,5
37.7907880214,-122.419039119,5
37.8008967366,-122.428687264,5
37.796204621,-122.423682814,5
37.7869250593,-122.426668236,5
37.7603656932,-122.417028392,2
37.7571677817,-122.416720982,2
37.7844496613,-122.416075285,1
37.7844496613,-122.416075285,1
37.7638222259,-122.413591696,2
37.7844496613,-122.416075285,1
37.7844496613,-122.416075285,1
37.7843944492,-122.416916142,1
37.7844496613,-122.416075285,1
37.7636337703,-122.416230393,2
37.7636979309,-122.415155941,2
37.7605000726,-122.414845139,2
37.7605000726,-122.414845139,2
37.7868262082,-122.419930112,1
37.7896188193,-122.420497289,5
37.7870372044,-122.418274172,1
37.7900459017,-122.417209639,1
37.7889098399,-122.418658295,1
37.7586968166,-122.417964484,2
37.789829767,-122.418844748,5
37.789829767,-122.418844748,5
37.789829767,-122.418844748,5
37.7907880214,-122.419039119,5
37.7907880214,-122.419039119,5
37.7889098399,-122.418658295,1
37.7907880214,-122.419039119,5
37.7907880214,-122.419039119,5
37.7907880214,-122.419039119,5
37.7616441977,-122.412051228,2
37.7584967909,-122.407759885,2
37.7584967909,-122.407759885,2
37.7603656932,-122.417028392,2
37.7603656932,-122.417028392,2
37.7604330004,-122.41592985,2
37.7605000726,-122.414845139,2
37.7620990021,-122.415000537,2
37.7638222259,-122.413591696,2
37.7892209019,-122.421921286,5
37.7914943052,-122.420874632,5
37.7870372044,-122.418274172,1
37.7588312135,-122.415781282,2
37.7844496613,-122.416075285,1
37.7634954373,-122.418486297,2
37.7844496613,-122.416075285,1
37.7844496613,-122.416075285,1
37.7844496613,-122.416075285,1
37.7572322279,-122.415629332,2
37.7844496613,-122.416075285,1
37.7844496613,-122.416075285,1
37.7917052018,-122.419225511,5
37.7634954373,-122.418486297,2
37.7638222259,-122.413591696,2
37.7870372044,-122.418274172,1
37.7842362878,-122.417710345,1
37.7638222259,-122.413591696,2
37.788327971,-122.38888841,6
37.7889098399,-122.418658295,1
37.7903690689,-122.422330464,5
37.7903690689,-122.422330464,5
37.7877570602,-122.420120319,1
37.7889098399,-122.418658295,1
37.7909741244,-122.41739283,5
37.7907880214,-122.419039119,5
37.7889098399,-122.418658295,1
37.7870372044,-122.418274172,1
37.7874861572,-122.418368839,1
37.7844496613,-122.416075285,1
37.7870372044,-122.418274172,1
37.7865662291,-122.418182398,1
37.7851670876,-122.417903978,1
37.7851670876,-122.417903978,1
37.7861007452,-122.418090767,1
37.7870372044,-122.418274172,1
37.7889098399,-122.418658295,1
37.789829767,-122.418844748,5
